-24.278748	-73.666336	9.906875
-26.775236	-78.311745	9.625936
-23.601128	-71.597397	9.983589
-23.943548	-71.409348	9.946324
-26.500954	-77.703415	9.589209
-27.136738	-78.906433	9.558984
-27.646959	-79.801231	9.218781
-27.278765	-76.322357	9.565644
-26.829681	-76.712425	9.551071
-21.911034	-71.074127	9.668663
-26.891014	-80.51622	9.116975
-22.545963	-70.555229	9.440915
-23.415432	-81.088638	9.694641
-23.329138	-79.372063	9.416087
-23.787619	-80.572479	9.602855
-23.542122	-79.995621	9.459731
-24.108053	-81.132919	9.734446
-24.460951	-81.666794	9.849637
-23.798346	-79.038956	9.483821
-24.37764	-80.246056	9.468979
-24.075449	-79.660797	9.471209
-19.771358	-69.627556	9.709733
-20.104593	-70.086487	9.639976
-20.307547	-70.697372	9.570143
-20.812874	-70.528442	9.64139
-20.700325	-71.437462	9.566699
-21.079189	-71.127495	9.629163
-21.572979	-71.683968	9.773561
-24.974503	-79.994476	9.359035
-20.141333	-69.261604	9.776211
-20.516886	-69.095665	9.494914
-20.583395	-69.897865	9.666662
-20.920923	-69.64431	9.414505
-21.308535	-70.159706	9.433516
-21.597414	-70.668594	9.603167
-21.086351	-69.402344	9.138345
-21.68882	-69.596375	8.950601
-21.925611	-69.859283	9.072542
-22.269049	-70.415314	9.354269
-22.516544	-69.553688	8.879169
-22.637665	-81.811508	9.614841
-22.797831	-81.275589	9.422223
-22.98488	-81.383484	9.649096
-19.958288	-74.738144	9.741518
-22.642683	-79.776367	9.156986
-22.985859	-80.896797	9.441792
-22.826347	-80.365219	9.238789
-23.326197	-80.620758	9.477107
-23.066376	-80.101768	9.338571
-19.013666	-69.635094	9.276806
-19.859907	-71.832642	9.248749
-20.466558	-72.083748	9.451221
-19.624208	-70.298576	9.330911
-20.280533	-71.531677	9.408366
-21.136003	-69.060646	8.820937
-17.776125	-75.094521	9.637665
-18.01763	-75.518913	9.649056
-21.999687	-82.259544	9.129012
-18.747644	-74.617729	9.670908
-19.042603	-75.244255	9.648266
-22.123379	-80.775208	8.725176
-22.371611	-81.844597	9.181513
-22.304335	-81.405449	8.890602
-18.420816	-72.594025	9.171697
-22.570381	-81.093079	9.19592
-18.744951	-71.274071	8.788204
-18.711786	-70.084106	8.921009
-18.948502	-70.719048	8.857035
-19.485804	-71.845901	9.117786
-17.050011	-74.796692	9.437797
-17.360321	-75.341179	9.58461
-21.243433	-82.565216	8.70936
-16.471491	-72.099373	9.077332
-16.701376	-72.596062	9.179172
-21.588863	-82.279373	8.703328
-21.425404	-81.758507	8.389931
-16.905024	-71.622498	9.165771
-17.278364	-72.261955	9.146407
-20.126091	-77.704659	8.619226
-21.991657	-81.847038	8.778464
-17.417496	-71.364204	8.862729
-17.341103	-71.223053	8.797107
-18.020002	-71.203186	8.674312
-17.751162	-70.958778	8.589409
-18.562826	-70.709114	8.677798
-15.669798	-78.524246	9.352354
-15.876887	-78.547821	9.409781
-15.359094	-75.605034	9.186847
-16.279945	-78.158722	9.102562
-16.585722	-78.303879	8.886497
-15.805424	-75.442406	9.232722
-16.435167	-75.793678	9.432892
-16.717247	-77.247437	9.129217
-16.949238	-77.738594	8.998775
-17.206974	-78.193512	8.717285
-16.214022	-75.070496	9.257426
-17.204399	-76.966614	9.171711
-17.423826	-77.497299	9.015877
-17.716366	-77.939796	8.652991
-16.257029	-73.566383	8.879169
-18.000095	-77.256195	8.996086
-21.166513	-82.264603	8.448814
-15.250136	-77.464561	9.111067
-15.618748	-77.891823	9.320877
-15.969141	-78.870644	8.738693
-15.22492	-76.484985	9.171125
-15.484459	-76.99543	9.118828
-15.957018	-77.698288	9.277617
-16.363073	-78.732391	8.653018
-16.457325	-77.334198	9.134685
-17.020796	-78.425507	8.562613
-15.501287	-73.463234	8.679321
-17.595697	-78.317268	8.360113
-17.961746	-78.620331	7.956179
-19.52878	-81.932167	7.796932
-18.250992	-78.837791	7.729631
-18.438828	-78.523643	7.957062
-16.828203	-78.760056	7.992082
-18.87516	-82.657005	7.811599
-17.369461	-78.571365	8.124666
-17.35862	-79.198311	7.446337
-17.61182	-79.756195	7.327404
-15.538337	-79.497757	7.381238
-15.610776	-79.210762	7.709471
-16.757948	-81.753128	7.300423
-17.179111	-82.637138	7.417244
-17.123219	-82.454834	7.360043
-15.738478	-79.403336	7.412315
-16.000401	-79.114952	7.80913
-16.170004	-79.43869	7.323437
-16.588871	-80.263641	7.217685
-17.525566	-82.040367	7.339363
-16.555466	-79.070915	7.765929
-16.767321	-79.300644	7.373102
-17.081388	-79.923134	7.204399
-15.359764	-80.811859	7.361566
-15.463739	-82.503647	7.016246
-16.168865	-82.357094	7.198013
-16.565758	-82.295815	7.266888
-23.335321	-76.953796	9.769154
-15.888577	-76.752678	9.197558
-19.977726	-78.921837	8.174417
-18.17078	-76.023521	9.466362
-26.228064	-78.509476	9.547153
-23.498913	-75.829819	9.915975
-15.931889	-73.993073	8.749288
-26.082056	-80.58287	9.203028
-23.158758	-73.586067	9.875993
-21.39411	-77.805466	9.05594
-17.468538	-80.403656	7.252304
-25.306463	-80.179825	9.307247
-26.954216	-77.305687	9.580161
-21.621317	-76.379845	9.567528
-20.190853	-82.255936	8.075211
-20.452198	-73.369896	9.730976
-17.592905	-76.720436	9.241788
-17.771135	-73.692184	9.29004
-21.812325	-75.657707	9.787547
-26.390043	-80.251518	9.253261
-22.765057	-76.380806	9.81223
-22.786274	-74.735764	9.912077
-20.175642	-80.612671	7.920147
-16.240627	-72.984741	8.997323
-20.773167	-77.86026	8.80569
-16.792955	-75.737724	9.496551
-22.336445	-75.847664	9.835408
-16.319231	-81.548515	7.306884
-18.982183	-72.924591	9.299201
-27.695019	-77.54702	9.734923
-17.84878	-72.49572	9.146781
-18.089815	-79.798309	7.36696
-26.058294	-79.579247	9.31176
-20.020573	-72.515579	9.427989
-20.801647	-74.365463	9.881405
-21.999037	-80.18174	8.758433
-17.99085	-70.209846	8.514782
-19.703213	-71.106712	9.1697
-26.760105	-76.103348	9.630482
-18.953217	-71.465744	8.859263
-16.328451	-74.256317	8.97874
-25.357876	-74.599396	9.932875
-21.407585	-73.825256	9.935712
-19.466724	-76.441666	9.200976
-18.937031	-77.329956	8.747809
-20.144571	-78.672966	8.29666
-21.103857	-81.053535	8.22045
-16.564222	-76.540482	9.27285
-22.452965	-79.207634	9.139256
-23.482761	-81.468079	9.870076
-26.154568	-76.629311	9.639286
-19.158936	-75.797432	9.484675
-20.838717	-75.793282	9.606279
-23.008295	-78.645721	9.432029
-27.497328	-78.51342	9.744837
-20.117638	-81.591904	7.91015
-15.637007	-80.305351	7.285954
-23.474911	-72.533524	9.965261
-19.112505	-80.697067	7.54761
-19.894257	-73.725685	9.67674
-16.85211	-74.835556	9.384501
-17.23073	-73.077538	9.197447
-18.176575	-77.947754	8.486744
-19.475994	-71.06456	9.073171
-18.749702	-72.127197	9.030904
-19.366417	-79.51255	7.777802
-24.063576	-77.935364	9.610007
-15.528761	-76.032082	9.244729
-21.865616	-69.187912	8.635013
-19.459587	-77.339676	8.701146
-22.391811	-77.662895	9.459797
-18.617699	-76.576897	9.192662
-20.197529	-76.938141	8.999021
-16.401058	-81.025253	7.29148
-20.168785	-75.937195	9.453135
-17.751732	-74.483665	9.498051
-26.07745	-81.737167	9.23571
-18.286942	-73.723991	9.385179
-21.675804	-72.671135	9.926332
-16.751257	-73.537643	8.98601
-19.41349	-74.981178	9.696352
-24.885643	-78.688713	9.485147
-16.516432	-77.761292	9.123564
-17.636259	-81.316071	7.247139
-18.074526	-71.795723	8.884949
-20.757208	-81.944206	8.173273
-21.089136	-72.364082	9.74262
-27.179205	-80.888672	8.797362
-23.780104	-70.328705	9.625651
-22.470633	-71.528114	9.807569
-19.32914	-70.114571	9.261236
-27.810287	-78.341888	9.754456
-20.282728	-82.641556	8.321057
-26.375553	-74.277191	9.973184
-18.419832	-75.246506	9.672489
-25.424566	-77.585335	9.600818
-17.403553	-79.08297	7.575273
-26.90472	-79.657883	9.366775
-24.164314	-75.855782	9.886211
-21.080732	-76.933105	9.21411
-15.734821	-81.783394	7.245515
-21.785307	-81.040924	8.513243
-18.690218	-79.08593	7.702755
-18.045464	-82.370392	7.520861
-22.593704	-73.149757	9.963698
-19.017759	-81.673569	7.55597
-25.354753	-81.889984	9.479704
-17.211308	-73.96608	9.188193
-18.950333	-78.292648	8.106288
-15.382216	-73.919228	8.598677
-26.768702	-73.006546	9.72287
-24.714268	-80.850594	9.484035
-26.192682	-75.467598	9.870036
-20.968756	-74.913383	9.825164
-16.060036	-80.121353	7.209082
-21.242138	-79.508049	8.556881
-27.573935	-79.273872	9.489514
-27.703505	-77.007355	9.768819
-16.321424	-82.570396	7.216745
-16.503489	-75.404106	9.376989
-17.192932	-76.22908	9.36917
-16.735773	-75.938416	9.440625
-17.078566	-76.630463	9.25732
-16.94191	-74.618187	9.335423
-38.4161	-73.910355	1.406986
-38.613464	-73.820457	1.490236
-38.607368	-73.630104	1.62325
-38.403908	-73.52964	1.673014
-38.206543	-73.619537	1.589764
-38.212639	-73.809891	1.45675
-38.4161	-73.910355	1.406986
-38.332966	-74.464806	2.227238
-38.517986	-74.382942	2.303589
-38.509083	-74.206017	2.426888
-38.321667	-74.112015	2.473757
-38.148884	-74.200699	2.393866
-38.141129	-74.373619	2.27168
-38.332966	-74.464806	2.227238
-38.249191	-75.037163	3.049489
-38.431492	-74.957191	3.124237
-38.419075	-74.784554	3.24417
-38.237972	-74.686882	3.294255
-38.052673	-74.770149	3.216891
-38.06221	-74.947098	3.09364
-38.249191	-75.037163	3.049489
-38.165775	-75.620239	3.864052
-38.337959	-75.527863	3.946475
-38.337723	-75.359047	4.064964
-38.154591	-75.271004	4.108088
-37.974564	-75.348434	4.035357
-37.987957	-75.518364	3.917428
-38.165775	-75.620239	3.864052
-38.081963	-76.190773	4.687378
-38.254261	-76.103394	4.766307
-38.261818	-75.931068	4.888055
-38.070744	-75.840561	4.932099
-37.897762	-75.927376	4.853501
-37.897923	-76.096817	4.73456
-38.081963	-76.190773	4.687378
-37.998264	-76.76561	5.5079
-38.172916	-76.680183	5.585696
-38.178299	-76.506645	5.708076
-37.987331	-76.424202	5.746469
-37.808838	-76.50042	5.674744
-37.812347	-76.673332	5.553713
-37.998264	-76.76561	5.5079
-37.916142	-77.351677	6.306059
-38.119125	-77.263252	6.388851
-38.097504	-77.074593	6.51909
-37.904102	-76.975708	6.568777
-37.715427	-77.063927	6.487591
-37.722294	-77.245499	6.360822
-37.916142	-77.351677	6.306059
-37.952435	-77.300247	6.485235
-37.956646	-77.307747	6.387143
-37.938076	-77.243118	6.315508
-37.912113	-77.156914	6.281395
-37.885441	-77.072899	6.319268
-37.866093	-77.014854	6.393185
-37.865898	-77.020287	6.489984
-37.880722	-77.073303	6.569853
-37.907879	-77.163109	6.59964
-37.93483	-77.248032	6.562027
-37.952435	-77.300247	6.485235
-39.552799	-76.798782	6.514044
-39.557907	-76.809402	6.419383
-39.540123	-76.747337	6.347981
-39.514435	-76.662231	6.317369
-39.486572	-76.573662	6.344047
-39.471569	-76.530289	6.427444
-39.469498	-76.529358	6.519571
-39.483543	-76.579803	6.598894
-39.510311	-76.668266	6.627194
-39.536377	-76.750282	6.588869
-39.552799	-76.798782	6.514044
-41.161716	-76.305466	6.884406
-41.180054	-76.297966	6.794284
-41.178352	-76.23983	6.723363
-41.158932	-76.15448	6.693126
-41.12653	-76.07016	6.720899
-41.096329	-76.030586	6.799366
-41.076534	-76.032906	6.888881
-41.077366	-76.090393	6.962704
-41.09761	-76.178123	6.992576
-41.130566	-76.258682	6.957318
-41.161716	-76.305466	6.884406
-42.668396	-75.832054	7.564639
-42.699829	-75.817879	7.485399
-42.712128	-75.762398	7.420291
-42.695873	-75.68013	7.400044
-42.661789	-75.60611	7.424896
-42.620033	-75.562729	7.487647
-42.58757	-75.575623	7.568285
-42.577358	-75.634651	7.63121
-42.587742	-75.717957	7.665143
-42.626526	-75.792259	7.630095
-42.668396	-75.832054	7.564639
-44.0811	-75.400841	8.515008
-44.121281	-75.37352	8.442627
-44.141273	-75.316544	8.386672
-44.133251	-75.23629	8.361728
-44.093903	-75.166138	8.388055
-44.044632	-75.130798	8.445166
-43.996609	-75.135063	8.51862
-43.982147	-75.203629	8.571671
-43.989273	-75.285072	8.598497
-44.029179	-75.358139	8.572679
-44.0811	-75.400841	8.515008
-45.428631	-74.969421	9.702716
-45.483196	-74.961815	9.638232
-45.510712	-74.8983	9.584833
-45.499691	-74.8144	9.56797
-45.458176	-74.744629	9.590602
-45.401478	-74.706726	9.641579
-45.352615	-74.731636	9.705652
-45.32431	-74.789055	9.757813
-45.329014	-74.871384	9.781286
-45.371708	-74.942993	9.757962
-45.428631	-74.969421	9.702716
-46.716896	-74.573273	11.091568
-46.773685	-74.556412	11.034044
-46.797737	-74.49115	10.993027
-46.799992	-74.41291	10.968523
-46.75584	-74.34507	10.990053
-46.696129	-74.319016	11.037992
-46.637283	-74.328629	11.09535
-46.616131	-74.397354	11.134666
-46.620216	-74.472473	11.152399
-46.657032	-74.542404	11.138271
-46.716896	-74.573273	11.091568
-47.946518	-74.185913	12.62447
-48.006763	-74.173981	12.573209
-48.031616	-74.107956	12.536938
-48.031197	-74.032906	12.518696
-47.989029	-73.970001	12.53693
-47.930222	-73.943848	12.57761
-47.870041	-73.953537	12.628259
-47.836056	-74.014931	12.670709
-47.848946	-74.093025	12.679708
-47.88549	-74.160873	12.667204
-47.946518	-74.185913	12.62447
-49.149147	-73.811783	14.28787
-49.203999	-73.789322	14.243204
-49.241413	-73.736626	14.204395
-49.230038	-73.662926	14.196167
-49.193005	-73.60247	14.209445
-49.135223	-73.572205	14.244458
-49.078167	-73.590897	14.289881
-49.044197	-73.647614	14.327095
-49.046883	-73.72319	14.342024
-49.092583	-73.779037	14.321452
-49.149147	-73.811783	14.28787
-50.327118	-73.436577	16.028927
-50.38715	-73.430069	15.986979
-50.420483	-73.371094	15.952124
-50.411873	-73.298004	15.94269
-50.375504	-73.235107	15.954147
-50.315525	-73.216309	15.990778
-50.262104	-73.235466	16.030903
-50.226173	-73.286072	16.065762
-50.234505	-73.356285	16.074789
-50.269196	-73.417076	16.064022
-50.327118	-73.436577	16.028927
-51.485443	-73.078598	17.798388
-51.541584	-73.065254	17.758942
-51.566116	-73.007141	17.731136
-51.565727	-72.941849	17.718195
-51.530605	-72.884422	17.729578
-51.474419	-72.858528	17.761126
-51.416599	-72.871918	17.801682
-51.385601	-72.929283	17.833567
-51.38678	-73.00061	17.847214
-51.425598	-73.062004	17.834211
-51.485443	-73.078598	17.798388
-47.952049	-67.742691	17.644352
-50.332001	-73.084732	17.860262
-49.646271	-73.076775	17.766424
-48.861229	-71.449936	17.721457
-48.267265	-69.590088	17.490843
-48.414719	-70.122444	17.495636
-48.257896	-71.146179	17.651552
-48.408527	-71.669418	17.745541
-51.500561	-72.944405	17.798046
-49.03463	-68.335632	17.580645
-52.170204	-74.995483	17.834696
-51.832268	-75.180496	17.782835
-49.307503	-68.937073	17.534863
-48.678326	-67.744736	17.520962
-48.182354	-66.848915	17.195091
-48.538544	-70.303596	17.450588
-48.983475	-69.917122	17.459856
-53.852818	-75.505409	17.555929
-48.933468	-66.138374	17.135853
-53.230755	-76.012535	17.297932
-52.358414	-65.589279	17.821903
-52.452419	-67.281181	17.500168
-51.99268	-66.097626	17.705975
-52.24004	-66.664886	17.554958
-51.671448	-65.546272	17.842999
-51.318542	-65.020744	17.962122
-51.986034	-67.61274	17.544559
-51.412357	-66.416832	17.547592
-51.711754	-66.996529	17.541809
-55.970924	-76.939812	17.616148
-55.642742	-76.483276	17.550652
-55.443504	-75.876335	17.493048
-54.941193	-76.04541	17.544533
-55.054382	-75.143242	17.499447
-54.677593	-75.45179	17.541824
-54.184349	-74.904648	17.686518
-50.824554	-66.662598	17.414818
-55.602852	-77.303894	17.661169
-55.238991	-77.460121	17.367458
-55.167961	-76.670616	17.558222
-54.840965	-76.914421	17.291952
-54.456413	-76.404465	17.314377
-54.165371	-75.905243	17.488506
-54.685055	-77.146149	17.007111
-54.093719	-76.948479	16.809753
-53.855701	-76.691505	16.931187
-53.507458	-76.148743	17.216038
-53.27615	-76.988396	16.714476
-53.130512	-64.871552	17.785286
-52.977573	-65.396713	17.574984
-52.785908	-65.296211	17.797304
-55.782875	-71.88018	17.786615
-53.13929	-66.873802	17.274509
-52.790989	-65.772263	17.578348
-52.95488	-66.292961	17.366915
-52.453106	-66.046463	17.595901
-52.714497	-66.556549	17.451464
-56.733402	-76.920425	17.209246
-55.89537	-74.743309	17.219627
-55.288853	-74.500137	17.409994
-56.127056	-76.26474	17.264294
-55.474487	-75.045654	17.357241
-54.644989	-77.475517	16.681896
-57.946419	-71.525246	17.755493
-57.706791	-71.10524	17.771933
-53.775768	-64.414459	17.335079
-56.983685	-71.99791	17.747507
-56.692005	-71.376778	17.734457
-53.665291	-65.87278	16.889969
-53.406178	-64.82666	17.36483
-53.481182	-65.253319	17.066391
-57.322212	-73.987793	17.205486
-53.209255	-65.571136	17.352261
-57.012619	-75.283844	16.779495
-57.042187	-76.465897	16.878283
-56.809345	-75.835281	16.826206
-56.269497	-74.726631	17.100939
-58.671173	-71.814804	17.569757
-58.359543	-71.279678	17.721684
-54.536327	-64.100235	16.949696
-59.25528	-74.475716	17.153156
-59.024574	-73.986687	17.261488
-54.194572	-64.382965	16.925901
-54.365486	-64.889938	16.605616
-58.823692	-74.950233	17.214989
-58.454308	-74.316353	17.203335
-55.647209	-68.911011	16.754801
-53.793781	-64.813026	16.976694
-58.324909	-75.197235	16.89328
-58.402462	-75.335175	16.8265
-57.733696	-75.351112	16.68523
-58.002396	-75.590828	16.601885
-57.196301	-75.840218	16.659407
-60.038757	-68.121964	17.629393
-59.832069	-68.100151	17.681053
-60.352261	-71.007988	17.391932
-59.441795	-68.476601	17.354607
-59.145058	-68.326645	17.136215
-59.909081	-71.170135	17.420145
-59.27972	-70.827705	17.610409
-59.008396	-69.379532	17.342915
-58.782166	-68.889404	17.221123
-58.534721	-68.430901	16.948074
-59.503941	-71.538933	17.422562
-58.524937	-69.6586	17.363293
-58.311848	-69.128624	17.217838
-58.032246	-68.680107	16.862892
-59.472641	-73.017593	17.004488
-57.74189	-69.36657	17.175173
-54.619972	-64.390579	16.685495
-60.46154	-69.164604	17.372501
-60.09045	-68.747314	17.581825
-59.759537	-67.761513	17.023329
-60.485207	-70.136276	17.405003
-60.229485	-69.629265	17.360321
-59.756798	-68.937592	17.523993
-59.371944	-67.895836	16.923504
-59.265579	-69.293877	17.358114
-58.723351	-68.196892	16.806787
-60.226654	-73.114388	16.825106
-58.159847	-68.298119	16.587069
-57.808674	-67.986473	16.185482
-56.260174	-64.702011	16.077122
-57.528572	-67.764641	15.959221
-57.336285	-68.082054	16.170156
-58.930023	-67.849602	16.256966
-56.906677	-63.984955	16.130556
-58.390411	-68.039955	16.367588
-58.420044	-67.400017	15.714193
-58.172459	-66.844147	15.605077
-60.224186	-67.102402	15.709604
-60.143307	-67.395821	16.024338
-59.017914	-64.866386	15.658856
-58.597229	-63.994175	15.787553
-58.654263	-64.173096	15.727366
-60.025169	-67.196693	15.732048
-59.75473	-67.493355	16.109274
-59.600372	-67.159004	15.632893
-59.188267	-66.338989	15.539685
-58.256611	-64.582756	15.683837
-59.206345	-67.535515	16.049601
-59.007568	-67.29686	15.661289
-58.701096	-66.675583	15.503016
-60.401031	-65.800713	15.732275
-60.307148	-64.11573	15.43531
-59.603867	-64.265686	15.591176
-59.208946	-64.328156	15.646412
-52.437298	-69.685684	17.781179
-59.827206	-69.871689	17.419987
-55.806187	-67.693283	16.353086
-57.560097	-70.600365	17.601025
-49.578579	-68.13784	17.523699
-52.271622	-70.802719	17.89015
-59.798088	-72.591553	16.89716
-49.732033	-66.075127	17.245747
-52.61047	-73.023468	17.796833
-54.379261	-68.823013	17.1541
-58.316196	-66.200974	15.553068
-50.497238	-66.477478	17.359421
-48.8591	-69.33046	17.501881
-54.140411	-70.249008	17.6138
-55.596611	-64.389008	16.343008
-55.294659	-73.234505	17.723608
-58.138363	-69.904175	17.414736
-57.961739	-72.904015	17.371967
-53.945358	-70.970192	17.805792
-49.425781	-66.404518	17.277416
-53.000984	-70.254501	17.82374
-52.977818	-71.886215	17.875525
-55.616711	-66.01178	16.143564
-59.485779	-73.59687	17.105478
-55.001156	-68.761948	16.925486
-58.923668	-70.884766	17.661737
-53.42495	-70.783241	17.843731
-59.452225	-65.069351	15.671861
-56.762619	-73.663849	17.325172
-48.121101	-69.095566	17.640963
-57.889381	-74.084663	17.194201
-57.698021	-66.803375	15.631922
-49.752895	-67.071983	17.325705
-55.730949	-74.072067	17.411781
-54.943989	-72.252815	17.890741
-53.787712	-66.461411	16.909643
-57.767467	-76.330208	16.500109
-56.053051	-75.459946	17.125315
-49.050373	-70.522499	17.523224
-56.80431	-75.095978	16.849358
-59.39883	-72.337212	17.120504
-50.430912	-72.020798	17.819656
-54.342682	-72.789009	17.912136
-56.284191	-70.178307	17.313568
-56.821125	-69.286148	16.905062
-55.637627	-67.943092	16.462345
-54.688946	-65.583344	16.42704
-59.156151	-70.083656	17.469442
-53.327877	-67.436531	17.246258
-52.28664	-65.218483	18.00436
-49.649509	-70.00219	17.563883
-56.581211	-70.824356	17.584871
-54.914478	-70.831223	17.657692
-52.769955	-68.000969	17.504499
-48.316181	-68.139	17.68364
-55.674034	-65.041893	16.162952
-60.128849	-66.300003	15.635308
-52.295322	-74.068077	17.846548
-56.679901	-65.918121	15.807229
-55.848515	-72.880905	17.695723
-58.868622	-71.774895	17.523691
-58.499702	-73.510239	17.278225
-57.581242	-68.667351	16.685574
-56.280785	-75.499054	17.034996
